CaseID,WMUCount,DeltaISum,DeltaVSum,SmallDeltaISum,SmallDeltaVSum,Network
242,5,2.554187072137732e-10,0.010895816088101085,True,False,ieee14
243,5,2.5701338982993563e-10,0.010409573374956071,True,False,ieee14
244,5,2.1901512159486172e-08,0.37398478911265476,False,False,ieee14
245,5,2.190207206671499e-08,0.3835321331762186,False,False,ieee14
246,5,2.1903489218131476e-08,0.37920442298726864,False,False,ieee14
247,5,2.0968866756138045e-08,0.2631705655138673,False,False,ieee14
248,5,2.0969662333329656e-08,0.2754641471460676,False,False,ieee14
249,5,2.0971120113275604e-08,0.30465264618319143,False,False,ieee14
250,5,2.042866641453857e-08,0.40714849545356435,False,False,ieee14
251,5,2.0429610702766792e-08,0.37497870428434354,False,False,ieee14
252,5,2.0431352397714026e-08,0.3492056707720592,False,False,ieee14
253,5,4.162862653811793e-09,0.05868506623648606,False,False,ieee14
254,5,4.163935454500262e-09,0.059445918738726844,False,False,ieee14
255,5,4.166070603669118e-09,0.05838975904377308,False,False,ieee14
256,5,4.11410154089295e-09,0.058371543287470185,False,False,ieee14
257,5,4.115166409591234e-09,0.06500970636847814,False,False,ieee14
258,5,4.1173449824144815e-09,0.0657634660074159,False,False,ieee14
259,5,4.09895356531226e-09,0.036053587019437394,False,False,ieee14
260,5,4.099835788894324e-09,0.04307586762442561,False,False,ieee14
261,5,4.101580001391554e-09,0.04605021528563025,False,False,ieee14
262,5,3.9037751464225105e-10,0.01517788729433156,True,False,ieee14
263,5,3.9149238933594303e-10,0.01511110428265694,True,False,ieee14
264,5,3.9371582550562984e-10,0.014944343330263399,True,False,ieee14
265,5,3.8903352079158384e-10,0.015929351766472588,True,False,ieee14
266,5,3.9007027627657617e-10,0.015857069342280705,True,False,ieee14
267,5,3.921370426555328e-10,0.015479305331700721,True,False,ieee14
268,5,3.8833177177244433e-10,0.015603878058560894,True,False,ieee14
269,5,3.891366550793991e-10,0.01549494070487678,True,False,ieee14
270,5,3.907404799370798e-10,0.015268285451676467,True,False,ieee14
271,5,2.553600958139506e-08,0.6274267483229523,False,False,ieee14
272,5,2.553652788619412e-08,0.6522439284980295,False,False,ieee14
273,5,2.553779560217268e-08,0.6555637458073974,False,False,ieee14
274,5,2.497787073700036e-08,0.7105431819316097,False,False,ieee14
275,5,2.497741441593297e-08,0.7040549862610945,False,False,ieee14
276,5,2.497882747119058e-08,0.7274522141628508,False,False,ieee14
277,5,2.468647270703008e-08,0.6092736948969513,False,False,ieee14
278,5,2.4687370078844196e-08,0.5968291763008987,False,False,ieee14
279,5,2.4689191949687744e-08,0.5984762294317091,False,False,ieee14
280,5,5.088197919042621e-09,0.07662291365846852,False,False,ieee14
281,5,5.0892717622774314e-09,0.07684823298759236,False,False,ieee14
282,5,5.091407433845526e-09,0.07596857188132056,False,False,ieee14
283,5,5.058825958986803e-09,0.06082814303197159,False,False,ieee14
284,5,5.059882937645103e-09,0.06255034185117325,False,False,ieee14
285,5,5.061964629013846e-09,0.06324079687602546,False,False,ieee14
286,5,5.049709963218096e-09,0.04477132665146766,False,False,ieee14
287,5,5.0505961835466955e-09,0.044683379372271514,False,False,ieee14
288,5,5.052352889162037e-09,0.04821814857214057,False,False,ieee14
289,5,5.109953018199443e-10,0.017721629372386194,True,False,ieee14
290,5,5.121102357123636e-10,0.01762555903972618,True,False,ieee14
291,5,5.143338076891616e-10,0.017443467410335645,True,False,ieee14
292,5,5.101143042570805e-10,0.018174091952216975,True,False,ieee14
293,5,5.111523780169828e-10,0.018082092336177857,True,False,ieee14
294,5,5.132220610501613e-10,0.017785368171861604,True,False,ieee14
295,5,5.096201595913652e-10,0.017762545193418022,True,False,ieee14
296,5,5.104262169266555e-10,0.017675441072222964,True,False,ieee14
297,5,5.1203291250621e-10,0.017556861236377896,True,False,ieee14
298,5,3.736008398975193e-08,1.109814238864424,False,False,ieee14
299,5,3.73599778676951e-08,0.9500706710017137,False,False,ieee14
300,5,3.736066257263786e-08,0.9823464342007213,False,False,ieee14
301,5,3.736045014119853e-08,1.089712084122352,False,False,ieee14
302,5,3.736010509815161e-08,1.0978843658541932,False,False,ieee14
303,5,3.736050083302106e-08,1.0944411223920576,False,False,ieee14
304,5,3.7359410903540165e-08,1.0113224666026794,False,False,ieee14
305,5,3.736028897061925e-08,1.0685319454261053,False,False,ieee14
306,5,3.736202254941628e-08,1.073189602574848,False,False,ieee14
307,5,7.606071637495464e-09,0.12789662273886615,False,False,ieee14
308,5,7.607096550073037e-09,0.12769239413734768,False,False,ieee14
309,5,7.609184608046087e-09,0.12815503529355732,False,False,ieee14
310,5,7.606083291217726e-09,0.1308375129160796,False,False,ieee14
311,5,7.6071119315797e-09,0.13023351989761223,False,False,ieee14
312,5,7.609185639930252e-09,0.130065860009013,False,False,ieee14
313,5,7.605861142623112e-09,0.12687143394785483,False,False,ieee14
314,5,7.606773852875877e-09,0.12713130246058535,False,False,ieee14
315,5,7.608581244763199e-09,0.12567204258940745,False,False,ieee14
316,5,7.654897297256678e-10,0.023726594316055394,True,False,ieee14
317,5,7.666049557910958e-10,0.02369527912675151,True,False,ieee14
318,5,7.688285386634306e-10,0.02362971238608791,True,False,ieee14
319,5,7.655056326026502e-10,0.023612594420591604,True,False,ieee14
320,5,7.665467866094022e-10,0.02353113916634908,True,False,ieee14
321,5,7.686230838985749e-10,0.0234038936811215,True,False,ieee14
322,5,7.655056053552825e-10,0.023353089017533968,True,False,ieee14
323,5,7.663143671594583e-10,0.02327413389882893,True,False,ieee14
324,5,7.679265529310682e-10,0.023036248547427918,True,False,ieee14
325,5,1.1255367595136901e-08,0.292294857248134,False,False,ieee14
326,5,1.1256440792298652e-08,0.2923704293991928,False,False,ieee14
327,5,1.1258544858522184e-08,0.2959747862563774,False,False,ieee14
328,5,1.1225886487922792e-08,0.27124179106276114,False,False,ieee14
329,5,1.1226861384129694e-08,0.26761778464500663,False,False,ieee14
330,5,1.1228767075483546e-08,0.270349310119822,False,False,ieee14
331,5,1.0694563843939127e-08,0.3017975301283431,False,False,ieee14
332,5,1.0695325372458355e-08,0.2960614846963674,False,False,ieee14
333,5,1.0696859827846648e-08,0.29379292906092513,False,False,ieee14
334,5,2.8000287939587926e-09,0.05154856928556173,False,False,ieee14
335,5,2.8012174768649424e-09,0.052193140387476356,False,False,ieee14
336,5,2.803620357752438e-09,0.05839884261139816,False,False,ieee14
337,5,2.7892351503385273e-09,0.05739581452158127,False,False,ieee14
338,5,2.7903154013758563e-09,0.056739062113255745,False,False,ieee14
339,5,2.792448900103029e-09,0.05751216390383451,False,False,ieee14
340,5,2.760745380998656e-09,0.07185421953446203,False,False,ieee14
341,5,2.7615593262085778e-09,0.07164329279403647,False,False,ieee14
342,5,2.7631659829454892e-09,0.07118163534909427,False,False,ieee14
343,5,2.9899011261756656e-10,0.011880573577664921,True,False,ieee14
344,5,3.0020206153332483e-10,0.01182608852177458,True,False,ieee14
345,5,3.026211497000351e-10,0.011577826778466194,True,False,ieee14
346,5,2.988662457684675e-10,0.012270632784668889,True,False,ieee14
347,5,2.9994526940600274e-10,0.012082916164271484,True,False,ieee14
348,5,3.020992387056205e-10,0.01170176027322234,True,False,ieee14
349,5,2.9873680724333825e-10,0.012703014331027607,True,False,ieee14
350,5,2.995216554878167e-10,0.012426841517909293,True,False,ieee14
351,5,3.0108788559562337e-10,0.011985754782651514,True,False,ieee14
352,5,1.8858053788496783e-08,0.41276565196524123,False,False,ieee14
353,5,1.8858931229081237e-08,0.41008381148248907,False,False,ieee14
354,5,1.8860669817146286e-08,0.4123722924013985,False,False,ieee14
355,5,1.8055723380457647e-08,0.3909709788724165,False,False,ieee14
356,5,1.805659607091031e-08,0.3902825451275358,False,False,ieee14
357,5,1.8058304364449676e-08,0.3898591836941554,False,False,ieee14
358,5,1.7635338480325343e-08,0.4249800316584998,False,False,ieee14
359,5,1.763611162979565e-08,0.4275290807582732,False,False,ieee14
360,5,1.7637542518823355e-08,0.42602566925216895,False,False,ieee14
361,5,4.666472389011965e-09,0.12562758131737695,False,False,ieee14
362,5,4.667651918374737e-09,0.12260355944936119,False,False,ieee14
363,5,4.669981962899169e-09,0.11911060926817996,False,False,ieee14
364,5,4.614291859023902e-09,0.1067631336276309,False,False,ieee14
365,5,4.61537139656472e-09,0.10586065164543745,False,False,ieee14
366,5,4.617504565585356e-09,0.10694250746265188,False,False,ieee14
367,5,4.6053305355315374e-09,0.12396556402289227,False,False,ieee14
368,5,4.606176264537684e-09,0.12319813983326766,False,False,ieee14
369,5,4.607844207756935e-09,0.12289446668513104,False,False,ieee14
370,5,4.794361679509344e-10,0.01777335554883641,True,False,ieee14
371,5,4.806456813612584e-10,0.017672847484337617,True,False,ieee14
372,5,4.830603558519768e-10,0.017394237503009835,True,False,ieee14
373,5,4.791325718845355e-10,0.018621407911006194,True,False,ieee14
374,5,4.802136527381854e-10,0.018487185491515956,True,False,ieee14
375,5,4.823708506336246e-10,0.018029639893881955,True,False,ieee14
376,5,4.792279852445891e-10,0.01833166956522836,True,False,ieee14
377,5,4.800177319572824e-10,0.018255761635652457,True,False,ieee14
378,5,4.815926325556847e-10,0.017909590386987362,True,False,ieee14
379,5,2.210030455626951e-08,0.5991061248489382,False,False,ieee14
380,5,2.2101133508154547e-08,0.5940771928385349,False,False,ieee14
381,5,2.2102868437048196e-08,0.5959476326904357,False,False,ieee14
382,5,2.1636847745405654e-08,0.5759335656148539,False,False,ieee14
383,5,2.163771538308523e-08,0.5685300645038371,False,False,ieee14
384,5,2.1639438811225086e-08,0.569277358797275,False,False,ieee14
385,5,2.1410960081946695e-08,0.5820016059223234,False,False,ieee14
386,5,2.1411762243443867e-08,0.5776117827325561,False,False,ieee14
387,5,2.141329776103305e-08,0.5817801696294664,False,False,ieee14
388,5,5.576671233749489e-09,0.1664001623521485,False,False,ieee14
389,5,5.577846759559953e-09,0.16514711877649257,False,False,ieee14
390,5,5.580181304038522e-09,0.16561858449789602,False,False,ieee14
391,5,5.5454665634990665e-09,0.14028041248654277,False,False,ieee14
392,5,5.546562033379882e-09,0.139193533714699,False,False,ieee14
393,5,5.548729233262233e-09,0.13943324491401843,False,False,ieee14
394,5,5.54003003082078e-09,0.14834300373704268,False,False,ieee14
395,5,5.540882450628604e-09,0.14790496106222084,False,False,ieee14
396,5,5.5425671513610245e-09,0.1483433729845972,False,False,ieee14
397,5,5.978296922976497e-10,0.02080864300986962,True,False,ieee14
398,5,5.990401449844188e-10,0.020725920523784747,True,False,ieee14
399,5,6.014563410111739e-10,0.020454829103518257,True,False,ieee14
400,5,5.976483539084824e-10,0.02135152878224933,True,False,ieee14
401,5,5.987302218103313e-10,0.021199019470957592,True,False,ieee14
402,5,6.008891846837311e-10,0.020762245169541504,True,False,ieee14
403,5,5.97687209861519e-10,0.0210134457811626,True,False,ieee14
404,5,5.984779770576285e-10,0.020849382002299466,True,False,ieee14
405,5,6.000554331726117e-10,0.02059205260994279,True,False,ieee14
406,5,3.2321824549887344e-08,0.9513913533044083,False,False,ieee14
407,5,3.2322265279474086e-08,0.9377543109263715,False,False,ieee14
408,5,3.2323514702461505e-08,0.9355277538322313,False,False,ieee14
409,5,3.232091124808134e-08,0.911602534444888,False,False,ieee14
410,5,3.23212088014178e-08,0.8772773019061583,False,False,ieee14
411,5,3.232226757548584e-08,0.9247575889186704,False,False,ieee14
412,5,3.232050211309368e-08,0.9336770201572152,False,False,ieee14
413,5,3.2321313701251985e-08,0.9320997688645426,False,False,ieee14
414,5,3.232292955295522e-08,0.9541745287054938,False,False,ieee14
415,5,8.336101291034411e-09,0.24545266434849589,False,False,ieee14
416,5,8.33724017052887e-09,0.24440561500320435,False,False,ieee14
417,5,8.33951971509337e-09,0.24675373626616193,False,False,ieee14
418,5,8.335951569800065e-09,0.2031051290957373,False,False,ieee14
419,5,8.337040840714836e-09,0.1979117266641388,False,False,ieee14
420,5,8.339194902374278e-09,0.198848017596453,False,False,ieee14
421,5,8.335975400666618e-09,0.22675344294707978,False,False,ieee14
422,5,8.336835025635807e-09,0.223434741924737,False,False,ieee14
423,5,8.33854458587251e-09,0.22213458913890138,False,False,ieee14
424,5,8.966511609514913e-10,0.027183668508580117,True,False,ieee14
425,5,8.978616325004711e-10,0.027079177861846326,True,False,ieee14
426,5,9.002773818169515e-10,0.026869263909953256,True,False,ieee14
427,5,8.966671886098724e-10,0.027059053766948393,True,False,ieee14
428,5,8.97752063942752e-10,0.026877527355800623,True,False,ieee14
429,5,8.99916711994584e-10,0.026579715937918746,True,False,ieee14
430,5,8.966642607241022e-10,0.026674218363960778,True,False,ieee14
431,5,8.974583988777296e-10,0.026559673145804985,True,False,ieee14
432,5,8.990426988687576e-10,0.026167778317399693,True,False,ieee14
433,5,2.749025921859024e-09,0.1917413642664456,False,False,ieee14
434,5,2.7501733630900687e-09,0.18675640314801234,False,False,ieee14
435,5,2.7524432560929465e-09,0.18192664413950743,False,False,ieee14
436,5,2.7483588817529163e-09,0.1739558301732559,False,False,ieee14
437,5,2.74942481546873e-09,0.18799511080070708,False,False,ieee14
438,5,2.7514503340626857e-09,0.19042895599444565,False,False,ieee14
439,5,2.5965742892666495e-09,0.17461280517235767,False,False,ieee14
440,5,2.5971736115678454e-09,0.178874068721101,False,False,ieee14
441,5,2.5987262254124048e-09,0.18092748442071804,False,False,ieee14
442,5,8.161430535900935e-10,0.05809184834667702,True,False,ieee14
443,5,8.17390353938998e-10,0.053738305925163266,True,False,ieee14
444,5,8.198559429857899e-10,0.05605025933997809,True,False,ieee14
445,5,8.135919133569231e-10,0.044275047241130405,True,False,ieee14
446,5,8.149071207335138e-10,0.043983656977776175,True,False,ieee14
447,5,8.16899153603787e-10,0.04452054611867429,True,False,ieee14
448,5,8.034227089141914e-10,0.12418308313775517,True,False,ieee14
449,5,8.041883361555716e-10,0.11902508931360867,True,False,ieee14
450,5,8.058472030911636e-10,0.12044632461225147,True,False,ieee14
451,5,9.084733059081401e-11,0.009298079730967856,True,False,ieee14
452,5,9.207502997929354e-11,0.009289226055995692,True,False,ieee14
453,5,9.452502210848946e-11,0.009206966776059367,True,False,ieee14
454,5,9.080880008172513e-11,0.009606652504712931,True,False,ieee14
455,5,9.189740515216487e-11,0.009482187404256437,True,False,ieee14
456,5,9.40709288503006e-11,0.009313991004149313,True,False,ieee14
457,5,9.09479399514884e-11,0.009959153352917194,True,False,ieee14
458,5,9.173412774304514e-11,0.009809314088333632,True,False,ieee14
459,5,9.33030022595552e-11,0.009585088251963358,True,False,ieee14
460,5,4.300644344241353e-09,0.21496094051615222,False,False,ieee14
461,5,4.303186358532494e-09,0.7369560995420533,False,False,ieee14
462,5,4.304849091621158e-09,0.6868170919388608,False,False,ieee14
463,5,4.083648607707438e-09,0.23028774511604866,False,False,ieee14
464,5,4.084544400362485e-09,0.21361705148729826,False,False,ieee14
465,5,4.086329155478681e-09,0.2095790178707605,False,False,ieee14
466,5,3.965493111339534e-09,0.20749723088735372,False,False,ieee14
467,5,3.966225912554332e-09,0.19998852123202537,False,False,ieee14
468,5,3.967677008193286e-09,0.19812615464652505,False,False,ieee14
469,5,1.2656488902122036e-09,0.07935866519059798,False,False,ieee14
470,5,1.2668922760469071e-09,0.07939564704716717,False,False,ieee14
471,5,1.269356953531391e-09,0.07948678281168786,False,False,ieee14
472,5,1.24905832372362e-09,0.08573564132996014,False,False,ieee14
473,5,1.250180918564222e-09,0.08575640249319205,False,False,ieee14
474,5,1.252427961205928e-09,0.08595148117671292,False,False,ieee14
475,5,1.2444258235304985e-09,0.08580097841499368,False,False,ieee14
476,5,1.245272553346957e-09,0.08582032214203916,False,False,ieee14
477,5,1.2469609373264547e-09,0.08607422334418169,False,False,ieee14
478,5,1.3687738732926624e-10,0.010473320366360839,True,False,ieee14
479,5,1.3810613666570596e-10,0.010484585630059162,True,False,ieee14
480,5,1.4055779595595938e-10,0.010736643048241956,True,False,ieee14
481,5,1.370498372463628e-10,0.011284891953159737,True,False,ieee14
482,5,1.3814242378219916e-10,0.011279213040364944,True,False,ieee14
483,5,1.4032408905145235e-10,0.011472200617515638,True,False,ieee14
484,5,1.372189553151608e-10,0.011217446325339053,True,False,ieee14
485,5,1.3801001800803908e-10,0.011206804503566481,True,False,ieee14
486,5,1.3958821585978661e-10,0.011312898175009356,True,False,ieee14
487,5,5.355260345765205e-09,0.527161035302334,False,False,ieee14
488,5,5.358327084646021e-09,0.6173112354205547,False,False,ieee14
489,5,5.355723539059299e-09,0.45531797449458355,False,False,ieee14
490,5,5.234809744750338e-09,0.3152452241190328,False,False,ieee14
491,5,5.235554897385965e-09,0.31461210385380933,False,False,ieee14
492,5,5.237365431004778e-09,0.3035584912232011,False,False,ieee14
493,5,5.278359210552644e-09,0.24807061978331868,False,False,ieee14
494,5,5.175352803298432e-09,0.5593246851821503,False,False,ieee14
495,5,5.185871089887293e-09,0.7771690096303513,False,False,ieee14
496,5,1.6176996235963094e-09,0.09958267896316686,False,False,ieee14
497,5,1.6190813462017888e-09,0.104563077084186,False,False,ieee14
498,5,1.6215982185260254e-09,0.10632018038179736,False,False,ieee14
499,5,1.6080484616905092e-09,0.10717158919858571,False,False,ieee14
500,5,1.6091975418013007e-09,0.10783847902760602,False,False,ieee14
501,5,1.6114878878777586e-09,0.11031423145315666,False,False,ieee14
502,5,1.604608867705454e-09,0.07182840468064478,False,False,ieee14
503,5,1.6056814237479672e-09,0.10074264831022695,False,False,ieee14
504,5,1.6077519299626423e-09,0.10998906217395699,False,False,ieee14
505,5,1.8159357075644925e-10,0.012979767112030194,True,False,ieee14
506,5,1.8282498266841843e-10,0.012997742155314795,True,False,ieee14
507,5,1.852820807276341e-10,0.01327404732602544,True,False,ieee14
508,5,1.8169858384561952e-10,0.013496390654922807,True,False,ieee14
509,5,1.8279350650581427e-10,0.013499841237041621,True,False,ieee14
510,5,1.8497997180850223e-10,0.013712853954185422,True,False,ieee14
511,5,1.8179571810959363e-10,0.013397630089983403,True,False,ieee14
512,5,1.82589610062165e-10,0.013378588043215567,True,False,ieee14
513,5,1.8417385991185943e-10,0.013523806039034025,True,False,ieee14
514,5,7.596308059397437e-09,0.7363226243214626,False,False,ieee14
515,5,7.597487410080369e-09,0.7364051978108934,False,False,ieee14
516,5,7.599605779816317e-09,0.7369579168902697,False,False,ieee14
517,5,7.59640678398359e-09,0.7363139641684796,False,False,ieee14
518,5,7.597636345249535e-09,0.7363862316375913,False,False,ieee14
519,5,7.60003899494729e-09,0.7369398965184802,False,False,ieee14
520,5,7.596784139025709e-09,0.7362461502292885,False,False,ieee14
521,5,7.59789622231756e-09,0.7362960623109608,False,False,ieee14
522,5,7.599990052100625e-09,0.7367919275901821,False,False,ieee14
523,5,2.4045468805858557e-09,0.15970240098432054,False,False,ieee14
524,5,2.405821657928677e-09,0.15976619680047977,False,False,ieee14
525,5,2.4083714500363873e-09,0.16020174281438482,False,False,ieee14
526,5,2.4045579966283084e-09,0.1596349395462886,False,False,ieee14
527,5,2.4057452539683705e-09,0.15966529718787015,False,False,ieee14
528,5,2.408116047060197e-09,0.16002741736841453,False,False,ieee14
529,5,2.4045376769488815e-09,0.1595200220277,False,False,ieee14
530,5,2.4054522320696146e-09,0.15950835854264855,False,False,ieee14
531,5,2.4072793870087966e-09,0.1597814248750613,False,False,ieee14
532,5,2.723896034315803e-10,0.01791740164963951,True,False,ieee14
533,5,2.736253277106881e-10,0.017961136715758497,True,False,ieee14
534,5,2.760923526099553e-10,0.01833836843452208,True,False,ieee14
535,5,2.7238690985655894e-10,0.017866232489156753,True,False,ieee14
536,5,2.734886673681068e-10,0.017876410848783775,True,False,ieee14
537,5,2.7568818015903784e-10,0.018179109037717023,True,False,ieee14
538,5,2.7238609951409444e-10,0.01773816478845447,True,False,ieee14
539,5,2.7318608133984966e-10,0.017708971924898176,True,False,ieee14
540,5,2.747824087389677e-10,0.01792900170837408,True,False,ieee14
1,14,0.0001779344106897925,1.5491696237900934,False,False,ieee14
2,14,0.00010538952419914063,1.542081851198184,False,False,ieee14
3,14,3.7377693855477615e-05,1.5537224200867925,False,False,ieee14
4,14,5.094496884067502e-05,1.1365496342924226,False,False,ieee14
5,14,0.00011260447241692911,1.0894980347835541,False,False,ieee14
6,14,0.00023490650363055873,1.0903385748140448,False,False,ieee14
7,14,0.0009125317456293415,1.4300752037415816,False,False,ieee14
8,14,0.0008714368176150707,1.360337105058754,False,False,ieee14
9,14,0.0007901717450058127,1.3681095644575354,False,False,ieee14
10,14,0.0005991229064733482,0.0855290721378037,False,False,ieee14
11,14,0.0006701028036321519,0.08489159369290877,False,False,ieee14
12,14,0.0008118564741304308,0.08466792994493433,False,False,ieee14
13,14,0.0006263264040095495,0.0901644644220908,False,False,ieee14
14,14,0.0006875098113415908,0.0899593690990671,False,False,ieee14
15,14,0.0008097493957248506,0.08926968178809125,False,False,ieee14
16,14,0.000451212005867259,0.09460881904333496,False,False,ieee14
17,14,0.0004932430575028654,0.09512064295122435,False,False,ieee14
18,14,0.0005771044156805872,0.09681293133785929,False,False,ieee14
19,14,7.15508132308439e-05,0.021960114657916696,False,False,ieee14
20,14,0.00014229168665973188,0.021509622917580073,False,False,ieee14
21,14,0.00028368382252858015,0.021526551258017945,False,False,ieee14
22,14,7.420632019412248e-05,0.02246044206303155,False,False,ieee14
23,14,0.00013528426419735188,0.02173258401418887,False,False,ieee14
24,14,0.00025737211654699386,0.02144357134994801,False,False,ieee14
25,14,5.5770414032760316e-05,0.022710368411581694,False,False,ieee14
26,14,9.789897969879396e-05,0.022108662916690225,False,False,ieee14
27,14,0.00018208395547639764,0.0215725081114434,False,False,ieee14
28,14,0.00059052031912901,1.8886729429422633,False,False,ieee14
29,14,0.0005161606134299002,1.8477669715752925,False,False,ieee14
30,14,0.00037108583844507205,1.8936904172261992,False,False,ieee14
31,14,0.00171312404480638,1.7342916883837445,False,False,ieee14
32,14,0.0016500326322823815,1.646719043626383,False,False,ieee14
33,14,0.0015281187304898294,1.65051864386696,False,False,ieee14
34,14,0.0026649393763475177,1.7796008229051545,False,False,ieee14
35,14,0.002625097021878853,1.772646195316019,False,False,ieee14
36,14,0.002544226731699293,1.7835363153442958,False,False,ieee14
37,14,0.0009586006148414819,0.11097202423349972,False,False,ieee14
38,14,0.001029731390257599,0.1109494605487602,False,False,ieee14
39,14,0.001171819437888701,0.1099011796140068,False,False,ieee14
40,14,0.0007507813382820823,0.1302884014840966,False,False,ieee14
41,14,0.0008119654879906776,0.12610764640715177,False,False,ieee14
42,14,0.0009341387581032169,0.12695509100395497,False,False,ieee14
43,14,0.0005851157280354768,0.12167535160728826,False,False,ieee14
44,14,0.0006270497060506516,0.12257283026450616,False,False,ieee14
45,14,0.000710694809482269,0.13865487517109065,False,False,ieee14
46,14,0.00011503563886244455,0.02561365362616741,False,False,ieee14
47,14,0.0001857915030143983,0.02556165221884743,False,False,ieee14
48,14,0.0003272230995182957,0.025420152785577077,False,False,ieee14
49,14,9.300388493811574e-05,0.026874763127883616,False,False,ieee14
50,14,0.00015408962426260309,0.026522949656796135,False,False,ieee14
51,14,0.0002761881883969111,0.026373396507222258,False,False,ieee14
52,14,7.587682308035037e-05,0.02643997005293719,False,False,ieee14
53,14,0.00011799150032119675,0.026123291182576835,False,False,ieee14
54,14,0.00020215612180853463,0.02572661416833555,False,False,ieee14
55,14,0.00023510990612589657,2.5511968885280236,False,False,ieee14
56,14,0.00015945565676165485,2.4937949912754456,False,False,ieee14
57,14,1.40904849623606e-05,2.5579177813583174,False,False,ieee14
58,14,0.0009545909821522678,2.6536626750329577,False,False,ieee14
59,14,0.0008926880248362636,2.5756957367020616,False,False,ieee14
60,14,0.0007701490361050606,2.675001725411103,False,False,ieee14
61,14,0.0015733873090284373,2.150108430167499,False,False,ieee14
62,14,0.0015343664303754565,2.185624384699154,False,False,ieee14
63,14,0.0014535419421159862,2.173210772677204,False,False,ieee14
64,14,0.0011755437429043145,0.18813495304833117,False,False,ieee14
65,14,0.0012472683795578016,0.2667323752520441,False,False,ieee14
66,14,0.0013893267415397731,0.28077935173723856,False,False,ieee14
67,14,0.0010378331342017942,0.42102517883551194,False,False,ieee14
68,14,0.001099383746579737,0.42905335142343604,False,False,ieee14
69,14,0.0012214849089754846,0.44241289982688503,False,False,ieee14
70,14,0.0009277515199795318,0.3160765144354535,False,False,ieee14
71,14,0.0009698364486018715,0.3230097832824853,False,False,ieee14
72,14,0.0010535739686357542,0.4056978012261061,False,False,ieee14
73,14,0.00014062552999866737,0.029850008319953325,False,False,ieee14
74,14,0.00021139742854757036,0.029777475214754934,False,False,ieee14
75,14,0.00035285322906664286,0.029648073836813116,False,False,ieee14
76,14,0.00012592652564042957,0.030669503015029576,False,False,ieee14
77,14,0.0001870144165409775,0.030334170322114717,False,False,ieee14
78,14,0.00030911685222259193,0.03006390574480211,False,False,ieee14
79,14,0.0001145317042684763,0.03029160041301382,False,False,ieee14
80,14,0.00015664640331578472,0.029880850209067056,False,False,ieee14
81,14,0.00024081617579680767,0.029467314265029687,False,False,ieee14
82,14,0.0009499019230822257,3.7995904082783003,False,False,ieee14
83,14,0.0008741131153420774,3.779271537339703,False,False,ieee14
84,14,0.0007377096131663127,4.008521243297494,False,False,ieee14
85,14,0.000957560317811679,3.749242379038719,False,False,ieee14
86,14,0.0008980215468291144,3.527315757214067,False,False,ieee14
87,14,0.0007852697962181993,3.659036255842012,False,False,ieee14
88,14,0.0009746598812410675,3.9117550013300084,False,False,ieee14
89,14,0.0009332170868959068,3.863674376779162,False,False,ieee14
90,14,0.0008514549490233603,3.930040757752711,False,False,ieee14
91,14,0.001579929747524273,0.5166067454331046,False,False,ieee14
92,14,0.0016517134560067026,0.5008575650504642,False,False,ieee14
93,14,0.0017938308516884218,0.5397850990516879,False,False,ieee14
94,14,0.0015792354431351527,0.6970644983819794,False,False,ieee14
95,14,0.0016407375063891081,0.6886406157517305,False,False,ieee14
96,14,0.001762926452002405,0.6866126442885866,False,False,ieee14
97,14,0.0015786387143963527,0.8440569513872994,False,False,ieee14
98,14,0.0016209837879014339,0.8161329553674469,False,False,ieee14
99,14,0.0017050326964152813,0.7936988161731939,False,False,ieee14
100,14,0.0001914120284701394,0.038328021952369506,False,False,ieee14
101,14,0.0002622146605634848,0.03818706136503325,False,False,ieee14
102,14,0.00040371931496579235,0.038009661032027964,False,False,ieee14
103,14,0.00019148701540796156,0.03816305138621545,False,False,ieee14
104,14,0.0002525867511391837,0.03778593350636372,False,False,ieee14
105,14,0.0003747019003499334,0.037331051567731977,False,False,ieee14
106,14,0.00019160792457913883,0.03774002428264145,False,False,ieee14
107,14,0.00023372057452549676,0.03725682877976566,False,False,ieee14
108,14,0.0003178818995417436,0.036883197837795145,False,False,ieee14
109,14,0.13630735022485704,1.8619643551187568,False,False,ieee14
110,14,0.1363817774118149,1.8016788192829933,False,False,ieee14
111,14,0.13652642241737303,1.8417190802302867,False,False,ieee14
112,14,0.13628131975821575,2.020152973437167,False,False,ieee14
113,14,0.13634639808529636,1.963322578062765,False,False,ieee14
114,14,0.1364718662421243,1.9930974122221734,False,False,ieee14
115,14,0.13087134996886718,1.7454805494284877,False,False,ieee14
116,14,0.13091201418377682,1.6720637274145598,False,False,ieee14
117,14,0.1309939865737073,1.6717285321570028,False,False,ieee14
118,14,0.02170284248443509,0.10248807404266047,False,False,ieee14
119,14,0.02177570091346149,0.21642857214373834,False,False,ieee14
120,14,0.021919145353208314,0.11065509078276003,False,False,ieee14
121,14,0.021728813146326124,0.3611249468278557,False,False,ieee14
122,14,0.02179215215585161,0.36575629260504217,False,False,ieee14
123,14,0.02191757165568706,0.3321949448933319,False,False,ieee14
124,14,0.021529293101074775,0.5521490177827202,False,False,ieee14
125,14,0.021573650416662662,0.5529346847791021,False,False,ieee14
